ticket_number,article,quantity,unit_price,timestamp
284855,SPECIAL BREAD,2,2.6,09/09/22 16:32
284856,TRADITIONAL BAGUETTE,1,1.3,09/09/22 16:34
284857,TRADITIONAL BAGUETTE,1,1.3,09/09/22 16:35
284857,MACARON,4,1,09/09/22 16:35
284858,COUPE,1,0.15,09/09/22 16:41
284858,FICELLE,1,0.7,09/09/22 16:41
284858,COMPLET,1,1.9,09/09/22 16:41
284858,TRADITIONAL BAGUETTE,1,1.3,09/09/22 16:41
284859,TRADITIONAL BAGUETTE,1,1.3,09/09/22 16:44
284860,TRADITIONAL BAGUETTE,1,1.3,09/09/22 16:50
284861,BANETTE,3,1.15,09/09/22 16:51
284862,TRADITIONAL BAGUETTE,5,1.3,09/09/22 17:02
284863,CEREAL BAGUETTE,1,1.35,09/09/22 17:08
284863,TRADITIONAL BAGUETTE,1,1.3,09/09/22 17:08
284864,QUIM BREAD,2,1.2,09/09/22 17:10
284864,FLAN,2,2.2,09/09/22 17:10
284864,GRAND FAR BRETON,1,7.5,09/09/22 17:10
284865,TRADITIONAL BAGUETTE,1,1.3,09/09/22 17:11
284866,BAGUETTE,1,1,09/09/22 17:12
284867,TRADITIONAL BAGUETTE,1,1.3,09/09/22 17:13
284868,PAIN AU CHOCOLAT,2,1.3,09/09/22 17:17
284868,CROISSANT,1,1.2,09/09/22 17:17
284869,FINANCIER X5,2,4,09/09/22 17:18
284870,CHAUSSON AUX POMMES,1,1.6,09/09/22 17:23
284870,TRADITIONAL BAGUETTE,2,1.3,09/09/22 17:23
284871,PAIN AU CHOCOLAT,1,1.3,09/09/22 17:24
284871,TRADITIONAL BAGUETTE,1,1.3,09/09/22 17:24
284871,CROISSANT,1,1.2,09/09/22 17:24
284872,PAIN BANETTE,1,1.6,09/09/22 17:36
284873,COUPE,1,0.15,09/09/22 17:46
284873,SPECIAL BREAD KG,1,5.2,09/09/22 17:46
284873,BANETTINE,2,0.7,09/09/22 17:46
284873,TRADITIONAL BAGUETTE,1,1.3,09/09/22 17:46
284874,BANETTE,1,1.15,09/09/22 17:48
284875,TRADITIONAL BAGUETTE,2,1.3,09/09/22 17:48
284876,BANETTE,1,1.15,09/09/22 17:54
284877,BOULE 200G,1,1.2,09/09/22 18:00
284877,COUPE,1,0.15,09/09/22 18:00
284877,BAGUETTE,1,1,09/09/22 18:00
284878,BANETTE,1,1.15,09/09/22 18:01
284879,TRADITIONAL BAGUETTE,1,1.3,09/09/22 18:10
284880,TRADITIONAL BAGUETTE,1,1.3,09/09/22 18:15
284881,TRADITIONAL BAGUETTE,1,1.3,09/09/22 18:21
284882,BANETTE,1,1.15,09/09/22 18:23
284883,BANETTE,1,1.15,09/09/22 18:24
284884,TRADITIONAL BAGUETTE,1,1.3,09/09/22 18:26
284885,COUPE,1,0.15,09/09/22 18:30
284885,MOISSON,1,2.2,09/09/22 18:30
284886,TRADITIONAL BAGUETTE,1,1.3,09/09/22 18:33
284887,COUPE,1,0.15,09/09/22 18:48
284887,CARAMEL NOIX,1,2.4,09/09/22 18:48
284887,BOULE 400G,1,1.7,09/09/22 18:48
284888,CEREAL BAGUETTE,1,1.35,09/09/22 18:50
284888,GRAND FAR BRETON,1,7.5,09/09/22 18:50
284889,TRADITIONAL BAGUETTE,2,1.3,09/09/22 18:54
284891,MOISSON,2,2.2,10/09/22 7:35
284891,COUPE,2,0.15,10/09/22 7:35
284891,PAIN BANETTE,2,1.6,10/09/22 7:35
284892,BANETTE,1,1.15,10/09/22 7:37
284893,BANETTE,1,1.15,10/09/22 7:45
284893,CROISSANT,2,1.2,10/09/22 7:45
284894,CROISSANT,2,1.2,10/09/22 7:51
284895,TRADITIONAL BAGUETTE,3,1.3,10/09/22 7:55
284895,CROISSANT,3,1.2,10/09/22 7:55
284895,VIK BREAD,1,2.7,10/09/22 7:55
284895,PAIN AU CHOCOLAT,2,1.3,10/09/22 7:55
284895,COUPE,1,0.15,10/09/22 7:55
284896,FICELLE,2,0.7,10/09/22 7:59
284896,TRADITIONAL BAGUETTE,2,1.3,10/09/22 7:59
284896,BANETTE,2,1.15,10/09/22 7:59
284897,PAIN AUX RAISINS,2,1.6,10/09/22 8:01
284897,PAIN CHOCO AMANDES,2,1.7,10/09/22 8:01
284898,PAIN AU CHOCOLAT,2,1.3,10/09/22 8:03
284898,CROISSANT,3,1.2,10/09/22 8:03
284898,FICELLE,1,0.7,10/09/22 8:03
284899,FICELLE,1,0.7,10/09/22 8:04
284899,DEMI BAGUETTE,1,0.5,10/09/22 8:04
284899,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:04
284900,FLAN,1,2.2,10/09/22 8:06
284900,ECLAIR,1,2.2,10/09/22 8:06
284901,FICELLE,3,0.7,10/09/22 8:07
284902,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:10
284903,TRADITIONAL BAGUETTE,2,1.3,10/09/22 8:24
284903,CHAUSSON AUX POMMES,1,1.6,10/09/22 8:24
284904,TRADITIONAL BAGUETTE,2,1.3,10/09/22 8:30
284905,TRADITIONAL BAGUETTE,2,1.3,10/09/22 8:30
284906,BANETTE,1,1.15,10/09/22 8:30
284907,CEREAL BAGUETTE,2,1.35,10/09/22 8:31
284908,TRADITIONAL BAGUETTE,2,1.3,10/09/22 8:33
284908,QUIM BREAD,1,1.2,10/09/22 8:33
284908,SABLE F  P,3,1.6,10/09/22 8:33
284908,PALET BRETON,1,1.2,10/09/22 8:33
284908,COOKIE,1,1.15,10/09/22 8:33
284909,CROISSANT,2,1.2,10/09/22 8:37
284909,PAIN AU CHOCOLAT,8,1.3,10/09/22 8:37
284910,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:39
284910,CEREAL BAGUETTE,1,1.35,10/09/22 8:39
284911,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:43
284912,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:44
284913,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:45
284913,FICELLE,1,0.7,10/09/22 8:45
284913,CHAUSSON AUX POMMES,2,1.6,10/09/22 8:45
284914,BANETTE,1,1.15,10/09/22 8:45
284915,PAIN AU CHOCOLAT,3,1.3,10/09/22 8:47
284915,CROISSANT,3,1.2,10/09/22 8:47
284915,FICELLE,2,0.7,10/09/22 8:47
284915,TRADITIONAL BAGUETTE,2,1.3,10/09/22 8:47
284916,BANETTE,2,1.15,10/09/22 8:49
284917,TRADITIONAL BAGUETTE,1,1.3,10/09/22 8:52
284918,BANETTE,1,1.15,10/09/22 8:53
284919,PLAT 7.60E,2,7.6,10/09/22 8:59
284919,COUPE,1,0.15,10/09/22 8:59
284919,CAMPAGNE,1,2,10/09/22 8:59
284920,BAGUETTE,1,1,10/09/22 9:05
284921,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:08
284921,BAGUETTE,2,1,10/09/22 9:08
284922,PAIN AU CHOCOLAT,2,1.3,10/09/22 9:10
284922,BAGUETTE,2,1,10/09/22 9:10
284923,BANETTE,3,1.15,10/09/22 9:11
284923,BANETTINE,1,0.7,10/09/22 9:11
284924,FORMULE SANDWICH,1,7,10/09/22 9:15
284925,PAIN BANETTE,1,1.6,10/09/22 9:16
284926,CROISSANT,2,1.2,10/09/22 9:17
284926,PAIN AUX RAISINS,2,1.6,10/09/22 9:17
284926,TRADITIONAL BAGUETTE,2,1.3,10/09/22 9:17
284926,PAIN AU CHOCOLAT,2,1.3,10/09/22 9:17
284927,TRADITIONAL BAGUETTE,4,1.3,10/09/22 9:17
284928,SPECIAL BREAD KG,1,5.2,10/09/22 9:19
284929,CROISSANT,14,1.2,10/09/22 9:26
284929,BANETTE,3,1.15,10/09/22 9:26
284930,CROISSANT,2,1.2,10/09/22 9:28
284931,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:28
284932,BANETTINE,1,0.7,10/09/22 9:28
284933,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:29
284934,SPECIAL BREAD,1,2.6,10/09/22 9:30
284934,COUPE,1,0.15,10/09/22 9:30
284935,BANETTE,1,1.15,10/09/22 9:32
284935,PLAT 7.60E,2,7.6,10/09/22 9:32
284935,CROISSANT,2,1.2,10/09/22 9:32
284936,BANETTE,1,1.15,10/09/22 9:34
284936,COUPE,1,0.15,10/09/22 9:34
284936,BOULE 200G,1,1.2,10/09/22 9:34
284937,TRADITIONAL BAGUETTE,3,1.3,10/09/22 9:34
284938,TRADITIONAL BAGUETTE,3,1.3,10/09/22 9:35
284938,CROISSANT,1,1.2,10/09/22 9:35
284939,PAIN BANETTE,1,1.6,10/09/22 9:36
284940,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:36
284941,BAGUETTE,1,1,10/09/22 9:36
284942,BAGUETTE,1,1,10/09/22 9:37
284942,PAIN AU CHOCOLAT,1,1.3,10/09/22 9:37
284943,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:38
284943,CAMPAGNE,1,2,10/09/22 9:38
284943,COUPE,1,0.15,10/09/22 9:38
284944,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:43
284944,CROISSANT,2,1.2,10/09/22 9:43
284944,COMPLET,1,1.9,10/09/22 9:43
284944,BAGUETTE,4,1,10/09/22 9:43
284945,TRADITIONAL BAGUETTE,2,1.3,10/09/22 9:44
284946,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:44
284947,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:45
284948,DEMI BAGUETTE,1,0.5,10/09/22 9:47
284948,BANETTINE,1,0.7,10/09/22 9:47
284949,BANETTINE,1,0.7,10/09/22 9:47
284950,COUPE,1,0.15,10/09/22 9:50
284950,COMPLET,1,1.9,10/09/22 9:50
284951,TRADITIONAL BAGUETTE,1,1.3,10/09/22 9:51
284952,CROISSANT,2,1.2,10/09/22 9:51
284952,CEREAL BAGUETTE,1,1.35,10/09/22 9:51
284952,BRIOCHE,1,6,10/09/22 9:51
284953,PARIS BREST,2,2.2,10/09/22 9:55
284953,TARTELETTE FRAISE,1,3.5,10/09/22 9:55
284953,TRADITIONAL BAGUETTE,2,1.3,10/09/22 9:55
284953,FLAN,1,2.2,10/09/22 9:55
284954,BANETTE,1,1.15,10/09/22 9:56
284954,TARTELETTE FRAISE,1,3.5,10/09/22 9:56
284955,CHAUSSON AUX POMMES,1,1.6,10/09/22 9:59
284955,PAIN AU CHOCOLAT,5,1.3,10/09/22 9:59
284955,ECLAIR,1,2.2,10/09/22 9:59
284955,CROISSANT,5,1.2,10/09/22 9:59
284955,BANETTE,4,1.15,10/09/22 9:59
284955,MILLES FEUILLES,1,2.5,10/09/22 9:59
284956,BOULE 400G,1,1.7,10/09/22 10:01
284956,COUPE,1,0.15,10/09/22 10:01
284957,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:01
284958,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:02
284959,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:02
284960,TRADITIONAL BAGUETTE,3,1.3,10/09/22 10:03
284960,COUPE,1,0.15,10/09/22 10:03
284960,TRADITIONAL BAGUETTE,3,1.3,10/09/22 10:03
284960,VIK BREAD,1,2.7,10/09/22 10:03
284961,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:04
284962,BANETTE,5,1.15,10/09/22 10:05
284963,BANETTE,1,1.15,10/09/22 10:05
284964,KOUIGN AMANN,4,2.3,10/09/22 10:06
284964,SAND JB EMMENTAL,1,4,10/09/22 10:06
284965,TRADITIONAL BAGUETTE,3,1.3,10/09/22 10:07
284965,CROISSANT,1,1.2,10/09/22 10:07
284965,PAIN AU CHOCOLAT,1,1.3,10/09/22 10:07
284966,CAMPAGNE,1,2,10/09/22 10:08
284967,BAGUETTE,1,1,10/09/22 10:08
284968,BAGUETTE,5,1,10/09/22 10:08
284969,PAIN BANETTE,1,1.6,10/09/22 10:09
284970,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:09
284971,PAIN AU CHOCOLAT,5,1.3,10/09/22 10:10
284971,CROISSANT,5,1.2,10/09/22 10:10
284971,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:10
284972,PAIN AU CHOCOLAT,2,1.3,10/09/22 10:11
284972,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:11
284973,BANETTE,1,1.15,10/09/22 10:11
284974,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:12
284975,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:12
284976,BAGUETTE,1,1,10/09/22 10:13
284977,BANETTINE,1,0.7,10/09/22 10:13
284978,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:14
284979,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:15
284980,BOULE POLKA,1,1.8,10/09/22 10:16
284981,TRADITIONAL BAGUETTE,3,1.3,10/09/22 10:19
284982,SUCETTE,1,0.3,10/09/22 10:20
284982,BAGUETTE,1,1,10/09/22 10:20
284983,BOULE 200G,1,1.2,10/09/22 10:21
284983,COUPE,1,0.15,10/09/22 10:21
284984,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:23
284985,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:26
284986,TRADITIONAL BAGUETTE,6,1.3,10/09/22 10:27
284987,PAIN AU CHOCOLAT,1,1.3,10/09/22 10:32
284987,PAIN AUX RAISINS,1,1.6,10/09/22 10:32
284987,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:32
284987,CROISSANT,1,1.2,10/09/22 10:32
284988,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:33
284989,PAIN AU CHOCOLAT,2,1.3,10/09/22 10:34
284989,CEREAL BAGUETTE,1,1.35,10/09/22 10:34
284989,GRAND FAR BRETON,1,7.5,10/09/22 10:34
284990,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:35
284991,BAGUETTE,1,1,10/09/22 10:36
284991,PAIN,1,1.3,10/09/22 10:36
284992,SPECIAL BREAD,1,2.6,10/09/22 10:37
284992,PAIN,1,1.3,10/09/22 10:37
284992,COUPE,1,0.15,10/09/22 10:37
284993,GRAND FAR BRETON,1,7.5,10/09/22 10:38
284993,BANETTE,1,1.15,10/09/22 10:38
284994,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:40
284994,SPECIAL BREAD,1,2.6,10/09/22 10:40
284994,GRAND FAR BRETON,1,7.5,10/09/22 10:40
284995,GRAND FAR BRETON,1,7.5,10/09/22 10:41
284995,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:41
284996,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:44
284996,COUPE,3,0.15,10/09/22 10:44
284996,VIK BREAD,3,2.7,10/09/22 10:44
284997,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:46
284997,FLAN ABRICOT,1,2.3,10/09/22 10:46
284997,ECLAIR,1,2.2,10/09/22 10:46
284998,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:46
284999,TRADITIONAL BAGUETTE,2,1.3,10/09/22 10:47
285000,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:47
285001,DEMI BAGUETTE,1,0.5,10/09/22 10:49
285002,SPECIAL BREAD,8,2.6,10/09/22 10:50
285002,COUPE,8,0.15,10/09/22 10:50
285003,SPECIAL BREAD,1,2.6,10/09/22 10:51
285004,TRADITIONAL BAGUETTE,1,1.3,10/09/22 10:53
285005,TRADITIONAL BAGUETTE,5,1.3,10/09/22 10:55
285006,CAMPAGNE,1,2,10/09/22 10:58
285006,BANETTE,1,1.15,10/09/22 10:58
285006,COUPE,1,0.15,10/09/22 10:58
285007,BOULE 400G,1,1.7,10/09/22 10:59
285008,TARTELETTE FRAISE,1,3.5,10/09/22 11:04
285008,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:04
285008,TARTELETTE,2,2.2,10/09/22 11:04
285009,VIK BREAD,1,2.7,10/09/22 11:05
285009,COUPE,1,0.15,10/09/22 11:05
285009,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:05
285010,MOISSON,1,2.2,10/09/22 11:07
285010,BOULE 200G,1,1.2,10/09/22 11:07
285010,COUPE,1,0.15,10/09/22 11:07
285010,COUPE,1,0.15,10/09/22 11:07
285011,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:08
285011,QUIM BREAD,2,1.2,10/09/22 11:08
285012,VIK BREAD,1,2.7,10/09/22 11:09
285012,TRADITIONAL BAGUETTE,5,1.3,10/09/22 11:09
285012,COUPE,1,0.15,10/09/22 11:09
285013,DEMI BAGUETTE,1,0.5,10/09/22 11:10
285014,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:10
285015,VIK BREAD,1,2.7,10/09/22 11:11
285016,TRADITIONAL BAGUETTE,4,1.3,10/09/22 11:12
285016,VIK BREAD,1,2.7,10/09/22 11:12
285017,COMPLET,1,1.9,10/09/22 11:15
285018,BANETTE,2,1.15,10/09/22 11:16
285018,COMPLET,1,1.9,10/09/22 11:16
285019,BAGUETTE,1,1,10/09/22 11:16
285020,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:16
285021,BANETTE,2,1.15,10/09/22 11:17
285022,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:17
285023,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:18
285024,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:18
285025,BANETTE,1,1.15,10/09/22 11:20
285026,BAGUETTE,1,1,10/09/22 11:24
285027,BOULE 200G,1,1.2,10/09/22 11:30
285027,COUPE,1,0.15,10/09/22 11:30
285028,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:30
285029,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:31
285030,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:33
285031,SPECIAL BREAD,1,2.6,10/09/22 11:35
285032,BANETTE,1,1.15,10/09/22 11:36
285033,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:39
285034,SPECIAL BREAD,1,2.6,10/09/22 11:40
285035,TRADITIONAL BAGUETTE,8,1.3,10/09/22 11:41
285036,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:45
285037,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:46
285038,COUPE,1,0.15,10/09/22 11:51
285038,SPECIAL BREAD,1,2.6,10/09/22 11:51
285038,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:51
285039,TRADITIONAL BAGUETTE,2,1.3,10/09/22 11:52
285040,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:53
285041,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:54
285041,CEREAL BAGUETTE,1,1.35,10/09/22 11:54
285042,BANETTE,1,1.15,10/09/22 11:56
285042,KOUIGN AMANN,3,2.3,10/09/22 11:56
285042,TRADITIONAL BAGUETTE,1,1.3,10/09/22 11:56
285043,BAGUETTE,1,1,10/09/22 11:58
285044,BANETTE,1,1.15,10/09/22 11:59
285045,PAIN AU CHOCOLAT,1,1.3,10/09/22 12:01
285045,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:01
285045,PAIN CHOCO AMANDES,1,1.7,10/09/22 12:01
285046,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:02
285047,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:02
285048,TRADITIONAL BAGUETTE,3,1.3,10/09/22 12:04
285049,QUIM BREAD,1,1.2,10/09/22 12:05
285049,TRADITIONAL BAGUETTE,2,1.3,10/09/22 12:05
285049,COOKIE,4,1.15,10/09/22 12:05
285050,FINANCIER X5,1,4,10/09/22 12:10
285050,MACARON,2,1,10/09/22 12:10
285050,FORMULE SANDWICH,4,7,10/09/22 12:10
285050,12 MACARON,1,10,10/09/22 12:10
285051,SAND JB EMMENTAL,1,4,10/09/22 12:11
285052,PAIN AU CHOCOLAT,1,1.3,10/09/22 12:12
285052,CROISSANT,1,1.2,10/09/22 12:12
285053,BAGUETTE,1,1,10/09/22 12:12
285054,TRADITIONAL BAGUETTE,2,1.3,10/09/22 12:13
285054,SPECIAL BREAD,1,2.6,10/09/22 12:13
285055,TRADITIONAL BAGUETTE,2,1.3,10/09/22 12:14
285056,TRADITIONAL BAGUETTE,2,1.3,10/09/22 12:15
285057,BANETTE,1,1.15,10/09/22 12:15
285058,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:16
285059,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:16
285060,FORMULE SANDWICH,1,7,10/09/22 12:17
285061,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:17
285062,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:17
285063,TRADITIONAL BAGUETTE,3,1.3,10/09/22 12:23
285063,KOUIGN AMANN,2,2.3,10/09/22 12:23
285064,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:23
285065,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:24
285066,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:24
285067,MACARON,3,1,10/09/22 12:27
285067,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:27
285068,CEREAL BAGUETTE,3,1.35,10/09/22 12:29
285068,TRADITIONAL BAGUETTE,4,1.3,10/09/22 12:29
285069,COMPLET,1,1.9,10/09/22 12:30
285070,TRADITIONAL BAGUETTE,2,1.3,10/09/22 12:31
285071,COUPE,2,0.15,10/09/22 12:36
285071,SPECIAL BREAD,2,2.6,10/09/22 12:36
285071,TRADITIONAL BAGUETTE,1,1.3,10/09/22 12:36
285072,BOULE 400G,1,1.7,10/09/22 12:39
285072,COUPE,2,0.15,10/09/22 12:39
285072,BOULE 200G,1,1.2,10/09/22 12:39
285073,TARTELETTE,1,2.2,10/09/22 12:41
285073,FLAN,1,2.2,10/09/22 12:41
285073,COUPE,1,0.15,10/09/22 12:41
285073,ECLAIR,1,2.2,10/09/22 12:41
285073,COOKIE,2,1.15,10/09/22 12:41
285073,CAMPAGNE,1,2,10/09/22 12:41
285074,MOISSON,1,2.2,10/09/22 12:43
285074,CAMPAGNE,1,2,10/09/22 12:43
285074,COUPE,1,0.15,10/09/22 12:43
285074,COUPE,1,0.15,10/09/22 12:43
285075,BAGUETTE,1,1,10/09/22 12:43
285076,MOISSON,1,2.2,10/09/22 12:44
285076,SEIGLE,1,2,10/09/22 12:44
285077,BANETTINE,1,0.7,10/09/22 12:44
285078,CAMPAGNE,2,2,10/09/22 12:46
285078,COUPE,2,0.15,10/09/22 12:46
285078,ECLAIR,2,2.2,10/09/22 12:46
285079,BAGUETTE,2,1,10/09/22 12:48
285080,CAMPAGNE,1,2,10/09/22 12:49
285081,COUPE,1,0.15,10/09/22 12:52
285081,MOISSON,1,2.2,10/09/22 12:52
285082,COMPLET,1,1.9,10/09/22 12:52
285082,KOUIGN AMANN,1,2.3,10/09/22 12:52
285083,COUPE,1,0.15,10/09/22 12:56
285083,CAMPAGNE,1,2,10/09/22 12:56
285083,BRIOCHE,1,6,10/09/22 12:56
285083,GRAND FAR BRETON,1,7.5,10/09/22 12:56
285083,CARAMEL NOIX,1,2.4,10/09/22 12:56
285084,COUPE,1,0.15,10/09/22 12:59
285084,SEIGLE,1,2,10/09/22 12:59
285084,FINANCIER X5,1,4,10/09/22 12:59
285087,BOULE 200G,1,1.2,10/09/22 16:08
285087,COUPE,1,0.15,10/09/22 16:08
285088,PAIN AU CHOCOLAT,1,1.3,10/09/22 16:16
285089,GRAND FAR BRETON,1,7.5,10/09/22 16:18
285089,MILLES FEUILLES,1,2.5,10/09/22 16:18
285089,BOULE 200G,1,1.2,10/09/22 16:18
285089,COUPE,1,0.15,10/09/22 16:18
285090,BAGUETTE,1,1,10/09/22 16:20
285091,BAGUETTE,1,1,10/09/22 16:23
285091,COUPE,1,0.15,10/09/22 16:23
285091,BOULE 200G,1,1.2,10/09/22 16:23
285092,BAGUETTE,1,1,10/09/22 16:31
285093,BAGUETTE,1,1,10/09/22 16:41
285094,COUPE,2,0.15,10/09/22 16:45
285094,BOULE 400G,2,1.7,10/09/22 16:45
285095,PAIN AU CHOCOLAT,1,1.3,10/09/22 16:46
285095,TARTELETTE,1,2.2,10/09/22 16:46
285096,PAIN AU CHOCOLAT,2,1.3,11/09/22 7:37
285096,BAGUETTE,1,1,11/09/22 7:37
285096,FICELLE,2,0.7,11/09/22 7:37
285096,CAMPAGNE,1,2,11/09/22 7:37
285096,CROISSANT,1,1.2,11/09/22 7:37
285096,COUPE,1,0.15,11/09/22 7:37
285097,SPECIAL BREAD,1,2.6,11/09/22 7:38
285097,CROISSANT,3,1.2,11/09/22 7:38
285098,PAIN AU CHOCOLAT,2,1.3,11/09/22 7:39
285099,CROISSANT,7,1.2,11/09/22 7:43
285099,TRADITIONAL BAGUETTE,1,1.3,11/09/22 7:43
285099,BAGUETTE,3,1,11/09/22 7:43
285099,PAIN AU CHOCOLAT,7,1.3,11/09/22 7:43
285100,BANETTE,4,1.15,11/09/22 7:45
285100,TRADITIONAL BAGUETTE,2,1.3,11/09/22 7:45
285100,CROISSANT,1,1.2,11/09/22 7:45
285101,BOULE 200G,1,1.2,11/09/22 7:56
285101,COUPE,1,0.15,11/09/22 7:56
285101,BRIOCHE,1,6,11/09/22 7:56
285101,CROISSANT,6,1.2,11/09/22 7:56
285101,PAIN AU CHOCOLAT,6,1.3,11/09/22 7:56
285102,BOISSON 33CL,1,1.5,11/09/22 7:57
285103,SANDWICH COMPLET,2,5,11/09/22 8:00
285104,SANDWICH COMPLET,3,5,11/09/22 8:01
285105,BANETTE,1,1.15,11/09/22 8:05
285105,COUPE,1,0.15,11/09/22 8:05
285105,PAIN AU CHOCOLAT,6,1.3,11/09/22 8:05
285105,BAGUETTE,1,1,11/09/22 8:05
285105,TRADITIONAL BAGUETTE,1,1.3,11/09/22 8:05
285105,BAGUETTE GRAINE,2,1.4,11/09/22 8:05
285105,COMPLET,1,1.9,11/09/22 8:05
285106,PAIN AU CHOCOLAT,2,1.3,11/09/22 8:07
285106,TRADITIONAL BAGUETTE,3,1.3,11/09/22 8:07
285106,CROISSANT,6,1.2,11/09/22 8:07
285107,TRADITIONAL BAGUETTE,1,1.3,11/09/22 8:08
285107,PAIN AUX RAISINS,2,1.6,11/09/22 8:08
285108,TRADITIONAL BAGUETTE,1,1.3,11/09/22 8:09
285108,PAIN AUX RAISINS,1,1.6,11/09/22 8:09
285108,PAIN AU CHOCOLAT,1,1.3,11/09/22 8:09
285109,BAGUETTE,3,1,11/09/22 8:10
285109,CROISSANT,2,1.2,11/09/22 8:10
285110,CROISSANT,5,1.2,11/09/22 8:16
285110,TRADITIONAL BAGUETTE,5,1.3,11/09/22 8:16
285111,CROISSANT,5,1.2,11/09/22 8:17
285111,PAIN AU CHOCOLAT,5,1.3,11/09/22 8:17
285111,CEREAL BAGUETTE,3,1.35,11/09/22 8:17
285112,TRADITIONAL BAGUETTE,1,1.3,11/09/22 8:18
285113,CROISSANT,3,1.2,11/09/22 8:18
285113,PAIN AU CHOCOLAT,2,1.3,11/09/22 8:18
285113,CROISSANT AMANDES,1,1.6,11/09/22 8:18
285113,BAGUETTE,1,1,11/09/22 8:18
285114,BAGUETTE,1,1,11/09/22 8:22
285114,CROISSANT AMANDES,2,1.6,11/09/22 8:22
285115,PAIN,2,1.3,11/09/22 8:25
285116,TRADITIONAL BAGUETTE,1,1.3,11/09/22 8:25
285116,ROYAL,2,3.5,11/09/22 8:25
285116,CROISSANT,1,1.2,11/09/22 8:25
285117,COUPE,1,0.15,11/09/22 8:26
285117,CROISSANT,1,1.2,11/09/22 8:26
285117,TRADITIONAL BAGUETTE,2,1.3,11/09/22 8:26
285117,PAIN AU CHOCOLAT,2,1.3,11/09/22 8:26
285117,VIK BREAD,1,2.7,11/09/22 8:26
285118,DEMI BAGUETTE,1,0.5,11/09/22 8:27
285118,FICELLE,1,0.7,11/09/22 8:27
